NU_ANO_EDICAO;CO_CURSO;NO_AREA;DS_MODALIDADE;VL_NOTA_BRUTA_FG;VL_NOTA_BRUTA_CE;VL_NOTA_ENADE_CONTINUO
2016;1055019;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.002563477000;39.261539459000;1.893200000000
2016;105514;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;38.410713196000;36.032142639000;1.309900000000
2016;105516;BIOMEDICINA;Educação Presencial;51.984210968000;41.405261993000;2.350300000000
2016;105522;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;50.795650482000;52.717391968000;3.833000000000
2016;105526;BIOMEDICINA;Educação Presencial;47.895000458000;41.007499695000;2.161500000000
2016;1055480;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;30.019229889000;42.807693481000;1.490600000000
2016;105575;ENFERMAGEM;Educação Presencial;39.230770111000;41.957691193000;2.191100000000
2016;105606;FARMÁCIA;Educação Presencial;46.638462067000;53.079486847000;2.664500000000
2016;1056198;MEDICINA VETERINÁRIA;Educação Presencial;45.176471710000;49.941177368000;2.617100000000
2016;105648;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;38.296001434000;39.568000793000;2.186900000000
2016;105662;AGRONOMIA;Educação Presencial;54.953845978000;66.238464355000;3.641300000000
2016;1056704;ENFERMAGEM;Educação Presencial;35.744186401000;35.454650879000;1.375400000000
2016;105686;BIOMEDICINA;Educação Presencial;36.788459778000;37.000000000000;1.323300000000
2016;1056863;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;41.537498474000;39.400001526000;1.718600000000
2016;105736;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;48.116668701000;39.641666412000;1.853700000000
2016;1057458;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;33.738273621000;49.296295166000;2.558700000000
2016;1057519;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;;;
2016;105764;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;29.523529053000;30.899999619000;0.187000000000
2016;1057754;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;;;
2016;1058486;NUTRIÇÃO;Educação Presencial;43.013401031000;50.517524719000;2.512500000000
2016;105866;FARMÁCIA;Educação Presencial;41.154205322000;43.489719391000;1.521300000000
2016;105868;ENFERMAGEM;Educação Presencial;38.560256958000;45.191024780000;2.516000000000
2016;105870;FARMÁCIA;Educação Presencial;40.017391205000;41.878261566000;1.321600000000
2016;105874;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;41.037036896000;49.614814758000;3.027900000000
2016;10589;NUTRIÇÃO;Educação Presencial;;;
2016;105890;SERVIÇO SOCIAL;Educação Presencial;35.099998474000;43.599998474000;1.761600000000
2016;1174555;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;28.438461304000;35.315383911000;0.416300000000
2016;1174577;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;40.703922272000;47.178432465000;2.625400000000
2016;117465;ENFERMAGEM;Educação Presencial;49.054546356000;48.681816101000;3.242800000000
2016;1174691;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;40.953361511000;47.002689362000;2.706400000000
2016;117474;FISIOTERAPIA;Educação Presencial;40.611110687000;36.255554199000;2.293800000000
2016;117476;NUTRIÇÃO;Educação Presencial;37.446067810000;40.607864380000;1.496000000000
2016;1174854;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;40.057144165000;40.757144928000;2.025300000000
2016;1174855;SERVIÇO SOCIAL;Educação Presencial;46.159374237000;60.753124237000;3.430400000000
2016;117496;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;48.388889313000;47.833332062000;3.073600000000
2016;1175049;ODONTOLOGIA;Educação Presencial;43.943477631000;65.547828674000;3.115700000000
2016;117510;NUTRIÇÃO;Educação Presencial;40.309089661000;45.763637543000;2.023700000000
2016;117524;SERVIÇO SOCIAL;Educação Presencial;38.049999237000;49.830001831000;2.330500000000
2016;117535;SERVIÇO SOCIAL;Educação Presencial;34.747367859000;37.659648895000;1.305000000000
2016;1175619;NUTRIÇÃO;Educação Presencial;37.091426849000;44.139999390000;1.780300000000
2016;1175716;MEDICINA VETERINÁRIA;Educação Presencial;63.241176605000;60.370590210000;4.753100000000
2016;1175735;MEDICINA VETERINÁRIA;Educação Presencial;39.793102264000;38.310344696000;0.803800000000
2016;1175943;NUTRIÇÃO;Educação Presencial;38.650001526000;40.655555725000;1.540100000000
2016;117610;ENFERMAGEM;Educação Presencial;45.036361694000;48.218181610000;3.058400000000
2016;1176269;BIOMEDICINA;Educação Presencial;52.925640106000;48.257690430000;3.145000000000
2016;117633;NUTRIÇÃO;Educação Presencial;39.178569794000;48.442855835000;2.210700000000
2016;117642;SERVIÇO SOCIAL;Educação Presencial;43.607894897000;57.676315308000;3.111300000000
2016;117648;ENFERMAGEM;Educação Presencial;18.200000763000;35.799999237000;1.073600000000
2016;117671;ODONTOLOGIA;Educação Presencial;42.028572083000;47.628570557000;1.204500000000
2016;1177371;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;50.230770111000;53.711540222000;3.912500000000
2016;1177444;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;40.599998474000;40.477779388000;2.410100000000
2016;117747;ODONTOLOGIA;Educação Presencial;42.951351166000;49.172973633000;1.398700000000
2016;117750;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;46.775001526000;48.987499237000;3.241700000000
2016;1177725;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;45.150001526000;43.714286804000;2.572400000000
2016;117775;ENFERMAGEM;Educação Presencial;37.356250763000;39.818748474000;1.898400000000
2016;1177767;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;44.375000000000;40.950000763000;1.884300000000
2016;117792;SERVIÇO SOCIAL;Educação Presencial;26.048978806000;35.316326141000;0.826100000000
2016;1178022;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;40.436000824000;41.647998810000;2.142700000000
2016;117808;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;54.200000763000;59.500000000000;4.747900000000
2016;117813;FISIOTERAPIA;Educação Presencial;43.822223663000;35.888889313000;2.365500000000
2016;1178297;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;45.661109924000;39.211109161000;1.952200000000
2016;1178611;AGRONOMIA;Educação Presencial;40.500000000000;53.684444427000;1.690800000000
2016;1178612;MEDICINA VETERINÁRIA;Educação Presencial;45.061111450000;46.911109924000;2.194300000000
2016;1178688;NUTRIÇÃO;Educação Presencial;46.566665649000;69.199996948000;4.197400000000
2016;117881;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;37.346031189000;36.711112976000;1.451600000000
2016;1178921;ODONTOLOGIA;Educação Presencial;52.657779694000;62.717777252000;3.164800000000
2016;1179151;AGRONOMIA;Educação Presencial;45.099998474000;48.577777863000;1.310100000000
2016;117916;NUTRIÇÃO;Educação Presencial;39.942695618000;46.314605713000;2.057700000000
2016;1179345;AGRONOMIA;Educação Presencial;47.443332672000;63.916667938000;3.090000000000
2016;1179359;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;;;
2016;1179427;SERVIÇO SOCIAL;Educação Presencial;37.779544830000;52.879543304000;2.549100000000
2016;117947;ENFERMAGEM;Educação Presencial;31.367647171000;37.335292816000;1.430800000000
2016;117956;FISIOTERAPIA;Educação Presencial;43.357574463000;36.287879944000;2.392700000000
2016;117960;FARMÁCIA;Educação Presencial;35.035339355000;36.984962463000;0.661100000000
2016;117968;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;39.635135651000;38.278377533000;1.724700000000
2016;1179787;FARMÁCIA;Educação Presencial;44.273529053000;49.714706421000;2.247800000000
2016;1179870;BIOMEDICINA;Educação Presencial;46.314285278000;31.699998856000;1.071400000000
2016;1180296;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;36.346153259000;33.361537933000;0.896900000000
2016;1180604;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;;;
2016;1180765;SERVIÇO SOCIAL;Educação Presencial;32.989856720000;47.088405609000;1.948800000000
2016;1180767;SERVIÇO SOCIAL;Educação Presencial;38.290321350000;55.958065033000;2.797200000000
2016;1180785;SERVIÇO SOCIAL;Educação Presencial;31.420000076000;40.626667023000;1.410700000000
2016;1180786;BIOMEDICINA;Educação Presencial;67.316665649000;58.016666412000;4.738400000000
2016;1180788;SERVIÇO SOCIAL;Educação Presencial;38.336841583000;47.200000763000;2.143800000000
2016;1180792;BIOMEDICINA;Educação Presencial;47.413333893000;40.026664734000;2.035500000000
2016;1180794;SERVIÇO SOCIAL;Educação Presencial;44.348781586000;49.692684174000;2.540000000000
2016;1180797;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;42.899997711000;46.250000000000;2.782800000000
2016;1180807;BIOMEDICINA;Educação Presencial;49.445453644000;42.975757599000;2.435000000000
2016;1181116;ZOOTECNIA;Educação Presencial;47.293334961000;35.726665497000;2.094000000000
2016;1181219;NUTRIÇÃO;Educação Presencial;49.196876526000;52.168750763000;2.857300000000
2016;319219;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;42.763637543000;48.781818390000;3.053400000000
2016;319908;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;42.687999725000;40.739997864000;2.131400000000
2016;319984;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;32.665515900000;37.782760620000;1.381900000000
2016;320087;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;48.900001526000;53.525806427000;3.847600000000
2016;320165;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;43.104442596000;45.144443512000;2.651800000000
2016;320325;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;43.073135376000;49.561195374000;3.155200000000
2016;320348;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;45.839130402000;39.556522369000;2.125600000000
2016;320424;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;50.989475250000;46.552631378000;3.136500000000
2016;320545;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;36.133335114000;40.869445801000;1.877000000000
2016;3206;FISIOTERAPIA;Educação Presencial;47.087501526000;38.962501526000;2.812500000000
2016;320717;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.478214264000;43.286590576000;2.372700000000
2016;320834;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;47.067470551000;56.224094391000;4.080600000000
2016;321096;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;48.785293579000;53.816177368000;3.876000000000
2016;3215;ENFERMAGEM;Educação Presencial;49.908569336000;48.757141113000;3.279500000000
2016;321646;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;42.743331909000;45.305557251000;2.655400000000
2016;321714;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;37.312767029000;42.940425873000;2.162100000000
2016;321759;ENFERMAGEM;Educação Presencial;42.299999237000;43.270370483000;2.435000000000
2016;321976;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;38.863265991000;42.700000763000;2.198300000000
2016;3220;FONOAUDIOLOGIA;Educação Presencial;45.715625763000;45.353126526000;0.854100000000
2016;3221;MEDICINA VETERINÁRIA;Educação Presencial;59.128261566000;59.958694458000;4.537800000000
2016;32532;FARMÁCIA;Educação Presencial;51.136001587000;56.672000885000;3.179100000000
2016;3411;FARMÁCIA;Educação Presencial;54.898147583000;60.961109161000;3.736600000000
2016;3412;ZOOTECNIA;Educação Presencial;43.971427917000;36.133331299000;2.008800000000
2016;3413;AGRONOMIA;Educação Presencial;54.573970795000;68.089042664000;3.829900000000
2016;3417;ODONTOLOGIA;Educação Presencial;62.920001984000;68.776664734000;4.185300000000
2016;3418;MEDICINA;Educação Presencial;69.921424866000;72.050003052000;3.833900000000
2016;341878;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;48.619354248000;51.400001526000;3.593100000000
2016;342502;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.144828796000;41.386207581000;2.141900000000
2016;344656;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;43.393333435000;43.193332672000;2.440700000000
2016;344658;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;42.064773560000;44.335227966000;2.516600000000
2016;344965;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;;;
2016;346023;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.666667938000;41.636665344000;2.191900000000
2016;347565;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;38.275001526000;38.950000763000;1.745600000000
2016;347613;ENFERMAGEM;Educação Presencial;42.942501068000;40.159999847000;2.122300000000
2016;348488;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;32.432395935000;42.804225922000;1.946100000000
2016;350145;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;44.392856598000;47.421428680000;2.964900000000
2016;350265;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.264705658000;41.617645264000;2.173200000000
2016;350447;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;36.128570557000;41.628570557000;1.963500000000
2016;350819;ENFERMAGEM;Educação Presencial;49.571430206000;49.434692383000;3.341100000000
2016;351810;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;38.563159943000;34.726314545000;1.274800000000
2016;352123;ENFERMAGEM;Educação Presencial;37.724468231000;38.719150543000;1.792600000000
2016;352543;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;35.254165649000;40.954166412000;1.850600000000
2016;3527;ODONTOLOGIA;Educação Presencial;44.814704895000;58.677940369000;2.445500000000
2016;355103;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;38.534523010000;40.426189423000;1.925000000000
2016;3562;SERVIÇO SOCIAL;Educação Presencial;51.417999268000;70.395996094000;4.335200000000
2016;3564;ENFERMAGEM;Educação Presencial;47.909091949000;47.290908813000;3.055000000000
2016;356706;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.724998474000;42.264999390000;2.266100000000
2016;358455;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;39.078105927000;41.299999237000;2.047100000000
2016;359003;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;47.535484314000;45.180644989000;2.837900000000
2016;359371;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;52.575000763000;50.599998474000;3.664100000000
2016;359760;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.188888550000;33.844444275000;1.281900000000
2016;360729;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;33.200000763000;40.042858124000;1.662100000000
2016;3641;ENFERMAGEM;Educação Presencial;37.562500000000;42.441665649000;2.187200000000
2016;366629;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;39.154716492000;43.541507721000;2.306400000000
2016;3672;SERVIÇO SOCIAL;Educação Presencial;44.026084900000;56.582607269000;3.044100000000
2016;3677;MEDICINA;Educação Presencial;59.736923218000;62.400001526000;1.857700000000
2016;3683;FISIOTERAPIA;Educação Presencial;54.420001984000;50.886665344000;4.361200000000
2016;37;MEDICINA VETERINÁRIA;Educação Presencial;50.768966675000;51.510345459000;3.049200000000
2016;370686;NUTRIÇÃO;Educação Presencial;47.293937683000;53.206058502000;2.880700000000
2016;37304;MEDICINA;Educação Presencial;58.559257507000;68.451850891000;2.669600000000
2016;373442;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;36.825000763000;40.599998474000;1.874600000000
2016;375150;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;42.132610321000;41.460868835000;2.191000000000
2016;73358;ENFERMAGEM;Educação Presencial;38.405261993000;36.455265045000;1.572100000000
2016;73362;ENFERMAGEM;Educação Presencial;47.786666870000;54.673332214000;3.844200000000
2016;73364;FARMÁCIA;Educação Presencial;59.416667938000;70.266662598000;4.817600000000
2016;73370;ENFERMAGEM;Educação Presencial;51.674999237000;49.224998474000;3.389000000000
2016;73372;NUTRIÇÃO;Educação Presencial;55.424999237000;49.349998474000;2.828700000000
2016;73374;ENFERMAGEM;Educação Presencial;56.722221375000;58.366664886000;4.540500000000
2016;73376;FISIOTERAPIA;Educação Presencial;51.040000916000;45.505001068000;3.659800000000
2016;73378;ENFERMAGEM;Educação Presencial;44.617950439000;48.005126953000;3.021400000000
2016;73380;NUTRIÇÃO;Educação Presencial;60.779998779000;63.159999847000;4.165200000000
2016;73384;ENFERMAGEM;Educação Presencial;50.635715485000;55.864284515000;4.067700000000
2016;73386;FARMÁCIA;Educação Presencial;;;
2016;73388;FISIOTERAPIA;Educação Presencial;58.700000763000;41.966667175000;3.541800000000
2016;73390;ENFERMAGEM;Educação Presencial;50.784000397000;56.939998627000;4.188200000000
2016;73392;FISIOTERAPIA;Educação Presencial;46.835556030000;45.704444885000;3.535400000000
2016;73394;NUTRIÇÃO;Educação Presencial;57.693332672000;64.493331909000;4.174000000000
2016;73396;NUTRIÇÃO;Educação Presencial;57.211112976000;69.055557251000;4.540400000000
2016;73400;MEDICINA VETERINÁRIA;Educação Presencial;49.702129364000;53.174468994000;3.237900000000
2016;73402;MEDICINA VETERINÁRIA;Educação Presencial;46.153125763000;56.009376526000;3.492600000000
2016;73404;FISIOTERAPIA;Educação Presencial;53.405555725000;34.805557251000;2.580800000000
2016;73406;ENFERMAGEM;Educação Presencial;43.806251526000;48.968750000000;3.097800000000
2016;73410;ENFERMAGEM;Educação Presencial;45.873683929000;51.631580353000;3.453200000000
2016;73412;NUTRIÇÃO;Educação Presencial;56.200000763000;57.927272797000;3.573700000000
